,rexp_cat092,annual_use_value
8982,0.0,3.502227377913708
2632,0.0,3.5022273779137074
5642,0.0,3.494487648901744
158,0.0,3.488682852142771
2707,0.0,3.4867479198897797
8703,0.0,3.482878055383798
6635,0.0,3.482878055383798
8574,0.0,3.482878055383798
4444,0.0,3.482878055383798
15,0.0,3.482878055383798
7695,0.0,3.482878055383798
215,0.0,3.482878055383798
9600,0.0,3.482878055383798
2975,0.0,3.482878055383798
84,0.0,3.482878055383798
1241,440.3593,3.482878055383798
9394,0.0,3.482878055383798
8256,0.0,3.482878055383798
8949,0.0,3.482878055383798
5632,0.0,3.482878055383798
3832,0.0,3.482878055383798
8398,0.0,3.4812195420240912
5438,0.0,3.479008190877816
5425,0.0,3.4790081908778157
4064,0.0,3.475138326371834
8136,0.0,3.4732033941188427
6757,2819.6455,3.4712684618658516
8929,0.0,3.463528732853888
9956,0.0,3.463528732853888
5779,0.0,3.4635287328538875
8627,0.0,3.461593800600897
7708,0.0,3.461593800600897
1180,0.0,3.4596588683479057
5124,0.0,3.455789003841924
6147,0.0,3.455789003841924
641,0.0,3.4538540715889328
8406,0.0,3.444179410323978
1023,0.0,3.436439681312014
6913,0.0,3.432569816806032
8333,0.0,3.42869995230005
4602,0.0,3.4228951555410765
9434,0.0,3.420960223288086
6367,0.0,3.4193017099283796
7295,0.0,3.4180854667979275
5335,0.0,3.417090358782104
5963,0.0,3.4165375209955346
3615,0.0,3.4132204942761217
1451,0.0,3.40935062977014
417,0.0,3.4093506297701395
2320,0.0,3.4093506297701395
8593,0.0,3.405480765264158
595,0.0,3.405480765264158
5480,0.0,3.405480765264158
9352,0.0,3.405480765264158
4546,0.0,3.405480765264158
9147,0.0,3.403545833011167
6015,0.0,3.401610900758176
5111,0.0,3.401610900758176
5492,0.0,3.399675968505185
2563,0.0,3.395806103999203
5005,0.0,3.393318333959643
3046,0.0,3.39000130724023
3573,0.0,3.39000130724023
813,0.0,3.382261578228266
6630,0.0,3.3783917137222836
2658,0.0,3.3783917137222836
6264,0.0,3.376456781469293
1142,0.0,3.3745218492163014
2153,0.0,3.3687170524573284
5041,0.0,3.3667821202043378
5577,0.0,3.3667821202043378
4714,0.0,3.3667821202043378
8696,0.0,3.3667821202043378
9404,0.0,3.3667821202043378
1801,0.0,3.3629122556983555
8340,0.0,3.360977323445365
1237,0.0,3.357107458939383
3470,220.04346,3.355172526686392
2686,0.0,3.35130266218041
5505,0.0,3.349367729927419
1437,0.0,3.349367729927419
5466,0.0,3.341628000915455
8020,0.0,3.339693068662464
9828,0.0,3.339693068662464
7168,0.0,3.3396930686624637
3858,0.0,3.337758136409473
9686,0.0,3.333888271903491
7143,0.0,3.328083475144518
3463,0.0,3.328083475144518
6328,0.0,3.328083475144518
8435,0.0,3.328083475144518
8065,0.0,3.3280834751445174
7741,0.0,3.3280834751445174
6323,0.0,3.3261485428915267
1592,0.0,3.3225550972788294
8068,0.0,3.320343746132554
3132,0.0,3.316473881626572
795,0.0,3.308734152614608
7018,453.763,3.308734152614608
7653,0.0,3.308734152614608
787,0.0,3.308734152614608
6422,0.0,3.301768396503841
6712,0.0,3.3009944236026443
5630,0.0,3.300994423602644
6858,0.0,3.299059491349653
4014,0.0,3.2990594913496527
8756,0.0,3.297124559096662
4287,0.0,3.297124559096662
3414,0.0,3.297124559096662
3847,0.0,3.2893848300846984
8879,0.0,3.2893848300846984
5087,0.0,3.289384830084698
639,0.0,3.289384830084698
4682,0.0,3.289384830084698
7308,0.0,3.2855149655787157
9117,0.0,3.281645101072734
6692,0.0,3.2816451010727334
2828,0.0,3.2816451010727334
5254,0.0,3.2797101688197428
9780,0.0,3.270035507554788
2172,0.0,3.270035507554788
8305,0.0,3.2700355075547876
8036,0.0,3.2661656430488057
6438,0.0,3.262295778542824
6657,0.0,3.262295778542824
6278,0.0,3.262295778542824
9286,0.0,3.261742940756255
7763,0.0,3.256490981783851
5242,0.0,3.2545560495308603
7927,0.0,3.250686185024878
2899,0.0,3.250686185024878
1415,0.0,3.250686185024878
8579,0.0,3.250686185024878
8790,0.0,3.250686185024878
9961,0.0,3.250686185024878
3718,0.0,3.2429464560129144
5692,0.0,3.242946456012914
4730,0.0,3.242946456012914
8254,0.0,3.2410115237599233
9255,0.0,3.23520672700095
1760,0.0,3.233271794747959
5270,0.0,3.231336862494968
8651,0.0,3.227466997988986
949,0.0,3.227466997988986
8571,0.0,3.227466997988986
7393,0.0,3.227466997988986
4986,0.0,3.227466997988986
7213,0.0,3.227466997988986
4114,0.0,3.225532065735995
8722,0.0,3.221662201230013
4751,0.0,3.221662201230013
8634,0.0,3.219727268977022
5543,0.0,3.21585740447104
7372,0.0,3.21585740447104
210,0.0,3.211987539965058
5743,0.0,3.211987539965058
7856,0.0,3.211987539965058
1886,0.0,3.204247810953094
1058,0.0,3.204247810953094
4664,0.0,3.1965080819411305
107,0.0,3.1926382174351478
3423,0.0,3.1926382174351478
244,0.0,3.1926382174351478
2973,0.0,3.1926382174351478
9825,0.0,3.1887683529291655
8427,0.0,3.186833420676175
5950,0.0,3.181028623917202
6487,0.0,3.181028623917202
2109,0.0,3.1732888949052382
3789,0.0,3.173288894905238
3403,0.0,3.173288894905238
7053,0.0,3.173288894905238
2566,0.0,3.165549165893274
8237,0.0,3.163614233640283
2769,0.0,3.15780943688131
3791,0.0,3.15780943688131
5208,0.0,3.1539395723753283
2568,0.0,3.1539395723753283
1269,0.0,3.153939572375328
6405,0.0,3.1500697078693465
5330,0.0,3.150069707869346
8444,0.0,3.1481347756163554
2145,0.0,3.1442649111103727
3465,0.0,3.1442649111103727
4835,0.0,3.1423299788573815
7784,0.0,3.140395046604391
9761,0.0,3.140395046604391
8038,0.0,3.1384601143513997
5092,0.0,3.134590249845418
9668,0.0,3.134590249845418
3347,0.0,3.134590249845418
8995,0.0,3.134590249845418
3560,0.0,3.134590249845418
4176,0.0,3.134590249845418
2468,0.0,3.134590249845418
412,0.0,3.134590249845418
5129,0.0,3.134590249845418
5923,0.0,3.134590249845418
7152,0.0,3.134590249845418
3922,0.0,3.134590249845418
7322,0.0,3.126850520833454
7265,0.0,3.126850520833454
4973,0.0,3.1257448452603165
3099,0.0,3.124915588580463
1414,0.0,3.123533494114041
2705,0.0,3.1210457240744813
3556,0.0,3.11911079182149
3910,0.0,3.11911079182149
2176,0.0,3.11911079182149
6129,473.1467,3.1152409273155084
8159,0.0,3.115240927315508
9138,0.0,3.1133059950625173
814,0.0,3.1133059950625173
4668,0.0,3.1124767383826635
1365,0.0,3.111371062809526
362,0.0,3.108054036090113
9611,0.0,3.105566266050553
9962,0.0,3.105566266050553
1366,0.0,3.105566266050553
1262,0.0,3.105566266050553
3021,0.0,3.09976146929158
4943,0.0,3.09976146929158
6993,0.0,3.097826537038589
6485,0.0,3.095891604785598
1401,0.0,3.095891604785598
6900,0.0,3.095891604785598
7712,0.0,3.095891604785598
9873,0.0,3.095891604785598
441,0.0,3.0958916047855976
7853,0.0,3.0958916047855976
7678,0.0,3.093956672532607
9385,0.0,3.0920217402796157
9677,0.0,3.0889811324534877
8813,0.0,3.088151875773634
8009,0.0,3.088151875773634
9593,0.0,3.0864933624139277
4637,0.0,3.084834849054221
8596,0.0,3.0842820112676517
6784,0.0,3.0804121467616703
6509,0.0,3.08041214676167
9802,0.0,3.076542282255688
9132,0.0,3.076542282255688
181,0.0,3.076542282255688
5741,0.0,3.0746073500026974
8321,0.0,3.072672417749706
5268,0.0,3.070737485496715
7832,0.0,3.0668676209907333
1403,0.0,3.064932688737742
8516,0.0,3.064932688737742
7648,0.0,3.064932688737742
9419,0.0,3.064932688737742
1446,0.0,3.0571929597257785
6209,0.0,3.057192959725778
5018,0.0,3.057192959725778
9901,0.0,3.0552580274727874
9097,0.0,3.053323095219796
4560,0.0,3.053323095219796
5894,0.0,3.047518298460823
2086,0.0,3.0466890417809696
6237,0.0,3.045583366207832
7376,220.04346,3.04171350170185
2584,0.0,3.04171350170185
5130,0.0,3.039502150555575
3873,0.0,3.037843637195868
3093,0.0,3.037843637195868
1733,0.0,3.0378436371958677
5840,0.0,3.028168975930913
2408,0.0,3.024299111424931
459,0.0,3.018494314665958
5502,0.0,3.018494314665958
7673,0.0,3.018494314665958
4363,0.0,3.018494314665958
3176,0.0,3.018494314665958
7606,0.0,3.018494314665958
7604,0.0,3.018494314665958
3985,0.0,3.018494314665958
7521,0.0,3.018494314665958
9436,0.0,3.018494314665958
2518,1760.3477,3.018494314665958
9195,0.0,3.018494314665958
3371,0.0,3.018494314665958
9892,0.0,3.0107545856539946
4054,0.0,3.0107545856539946
6533,0.0,3.010754585653994
6770,1371.3721,3.006884721148012
4229,0.0,2.9991449921360482
5899,0.0,2.9991449921360482
6528,0.0,2.999144992136048
3197,0.0,2.9914052631240837
7946,0.0,2.9914052631240837
272,0.0,2.989470330871093
7952,0.0,2.981730601859129
3000,0.0,2.9797956696061383
9342,0.0,2.9797956696061383
7951,2751.2676,2.9797956696061383
6987,0.0,2.9797956696061383
3930,0.0,2.9797956696061383
426,503.36316,2.9797956696061383
2040,0.0,2.977860737353147
7679,0.0,2.977860737353147
8366,0.0,2.975925805100156
6454,0.0,2.9701210083411835
5288,0.0,2.968186076088192
936,0.0,2.96431621158221
380,0.0,2.9604463470762283
246,0.0,2.9604463470762283
1979,0.0,2.9604463470762283
2311,0.0,2.9604463470762283
9596,0.0,2.9604463470762283
1431,0.0,2.9604463470762283
7887,0.0,2.956576482570246
7895,0.0,2.9565764825702456
42,0.0,2.948836753558282
6467,0.0,2.948836753558282
4822,0.0,2.946901821305291
9311,0.0,2.9410970245463184
4555,0.0,2.9410970245463184
2991,0.0,2.9410970245463184
9376,0.0,2.9410970245463184
4133,0.0,2.9410970245463184
4848,0.0,2.941097024546318
6495,0.0,2.9391620922933273
5377,0.0,2.937227160040336
1556,0.0,2.9352922277873454
9327,0.0,2.933357295534354
6303,0.0,2.931422363281363
9048,0.0,2.931422363281363
469,0.0,2.931422363281363
3913,0.0,2.9294874310283725
175,0.0,2.929487431028372
1931,0.0,2.929487431028372
3043,0.0,2.9256175665223902
6795,0.0,2.9256175665223902
9035,0.0,2.9256175665223902
8086,0.0,2.9217477020164084
5196,0.0,2.9217477020164084
5397,0.0,2.9217477020164084
7559,0.0,2.9217477020164084
1806,0.0,2.921747702016408
3798,0.0,2.9159429052574355
3379,0.0,2.915555918806837
3138,0.0,2.9120730407514532
801,0.0,2.90626824399248
1248,0.0,2.90626824399248
656,0.0,2.902398379486498
1293,0.0,2.902398379486498
1937,0.0,2.902398379486498
3421,0.0,2.902398379486498
7478,0.0,2.902398379486498
3508,0.0,2.902398379486498
4784,0.0,2.902398379486498
4271,0.0,2.902398379486498
2331,0.0,2.902398379486498
5191,0.0,2.902398379486498
3696,0.0,2.902398379486498
8242,1063.2039,2.902398379486498
5678,0.0,2.902398379486498
7379,0.0,2.902398379486498
2400,0.0,2.902398379486498
3761,0.0,2.902398379486498
4597,0.0,2.900739866126792
4584,0.0,2.8985285149805162
9001,0.0,2.894658650474534
4129,0.0,2.8927237182215433
1714,0.0,2.8927237182215433
6221,0.0,2.8858132458894326
7865,0.0,2.884983989209579
1175,0.0,2.884983989209579
931,0.0,2.8830490569565885
9465,0.0,2.8791791924506063
2231,0.0,2.877244260197615
2897,0.0,2.875309327944624
4639,0.0,2.875309327944624
1055,0.0,2.8733743956916333
5229,0.0,2.8733743956916333
4012,0.0,2.8733743956916333
3422,0.0,2.8714394634386426
8522,0.0,2.8714394634386426
6837,0.0,2.8675695989326604
7794,0.0,2.8675695989326604
5245,0.0,2.863699734426678
1113,0.0,2.863699734426678
9439,0.0,2.863699734426678
76,0.0,2.863699734426678
46,0.0,2.863699734426678
6137,0.0,2.863699734426678
242,0.0,2.863699734426678
6852,0.0,2.863699734426678
7785,0.0,2.863699734426678
8877,0.0,2.863699734426678
6076,0.0,2.8636997344266777
6379,0.0,2.8606038428218925
2657,0.0,2.8601062888139808
8278,0.0,2.855960005414714
8880,0.0,2.855960005414714
1461,0.0,2.855960005414714
9456,0.0,2.8540250731617234
3417,0.0,2.8540250731617234
2660,0.0,2.854025073161723
2193,0.0,2.844350411896768
1523,0.0,2.844350411896768
1246,0.0,2.844350411896768
1145,0.0,2.844350411896768
8151,0.0,2.842415479643777
1231,0.0,2.8404805473907864
2217,0.0,2.836610682884804
1272,0.0,2.8346757506318134
7171,0.0,2.8346757506318134
9868,0.0,2.8327408183788223
7766,0.0,2.8327408183788223
7396,0.0,2.8327408183788223
1923,0.0,2.8327408183788223
8980,0.0,2.8288709538728405
9697,0.0,2.8288709538728405
9344,0.0,2.8250010893668582
2958,1534.0618,2.8211312248608764
410,0.0,2.8191962926078853
7984,0.0,2.815326428101903
8122,0.0,2.815326428101903
9516,2642.156,2.811456563595921
3286,0.0,2.8114565635959208
5579,0.0,2.80952163134293
2714,0.0,2.8056517668369483
6280,0.0,2.8056517668369483
3844,0.0,2.8056517668369483
4507,0.0,2.8056517668369483
6361,0.0,2.805651766836948
9113,0.0,2.805651766836948
5491,0.0,2.803716834583957
1253,0.0,2.797912037824984
9145,0.0,2.79017230881302
9242,0.0,2.7863024443070383
2296,0.0,2.7863024443070383
1260,0.0,2.7863024443070383
1319,0.0,2.7863024443070383
369,0.0,2.7863024443070383
1720,0.0,2.7863024443070383
9748,0.0,2.7863024443070383
3190,0.0,2.7863024443070383
4844,0.0,2.7863024443070383
7361,0.0,2.7863024443070383
9093,0.0,2.7863024443070383
2573,0.0,2.7863024443070383
2561,0.0,2.7863024443070383
5223,0.0,2.7863024443070383
2487,0.0,2.7863024443070383
1194,0.0,2.7863024443070383
2671,0.0,2.7863024443070383
5417,0.0,2.7863024443070383
3971,0.0,2.783980525603449
1589,0.0,2.7785627152950743
8764,0.0,2.7766277830420836
632,0.0,2.77082298628311
74,0.0,2.7669531217771284
1500,0.0,2.763083257271146
612,0.0,2.757278460512173
510,0.0,2.757278460512173
8291,0.0,2.757278460512173
5825,0.0,2.7553435282591825
524,1275.2827,2.7553435282591825
2906,0.0,2.7553435282591825
2061,0.0,2.7514736637532002
2066,0.0,2.7476037992472184
2598,0.0,2.7476037992472184
3762,0.0,2.7476037992472184
4123,0.0,2.7476037992472184
6008,0.0,2.747603799247218
4379,0.0,2.747603799247218
8290,0.0,2.7437339347412366
726,0.0,2.7420754213815295
5450,0.0,2.7398640702352544
8380,0.0,2.7398640702352544
4527,0.0,2.7398640702352544
5387,0.0,2.7398640702352544
5574,0.0,2.7398640702352544
6024,0.0,2.7379291379822637
9778,0.0,2.7379291379822632
3864,0.0,2.731018665650153
8449,0.0,2.729360152290446
4151,0.0,2.7282544767173085
5040,0.0,2.7282544767173085
3070,0.0,2.7282544767173085
9942,0.0,2.7282544767173085
738,0.0,2.7282544767173085
8210,0.0,2.7282544767173085
1778,0.0,2.724384612211326
7069,0.0,2.7185798154523533
3390,0.0,2.716644883199362
1443,0.0,2.7089051541873985
9752,0.0,2.708905154187398
2009,0.0,2.708905154187398
5785,0.0,2.708905154187398
7215,0.0,2.708905154187398
4136,0.0,2.708905154187398
2278,0.0,2.7069702219344074
954,0.0,2.7050352896814163
8862,0.0,2.7050352896814163
4437,0.0,2.7050352896814163
8351,0.0,2.7050352896814163
3643,0.0,2.703100357428425
9187,0.0,2.7027133709778273
946,0.0,2.701165425175434
1424,0.0,2.6992304929224433
8943,0.0,2.6934256961634704
4075,0.0,2.6934256961634704
6924,0.0,2.6934256961634704
3440,0.0,2.6895558316574886
7056,0.0,2.6895558316574886
6293,0.0,2.689555831657488
6927,0.0,2.6876208994044974
6445,0.0,2.6856859671515068
8115,0.0,2.6818161026455245
6851,0.0,2.6779462381395422
8544,0.0,2.6779462381395422
2639,0.0,2.6779462381395422
3990,0.0,2.676011305886551
4127,0.0,2.676011305886551
3004,0.0,2.6740763736335604
85,0.0,2.6721414413805693
2678,0.0,2.6721414413805693
7659,0.0,2.6721414413805693
3226,0.0,2.670206509127578
3558,0.0,2.670206509127578
5909,0.0,2.670206509127578
8857,0.0,2.670206509127578
5255,0.0,2.670206509127578
3351,0.0,2.670206509127578
9070,0.0,2.670206509127578
174,0.0,2.670206509127578
9840,0.0,2.670206509127578
1782,0.0,2.670206509127578
1983,0.0,2.670206509127578
4783,0.0,2.670206509127578
5210,0.0,2.6624667801156146
2716,0.0,2.6605318478626234
8337,0.0,2.6585969156096323
7442,0.0,2.6527921188506594
7155,0.0,2.6508571865976687
6815,0.0,2.648092997664824
4575,0.0,2.643117457585704
8868,0.0,2.6411825253327135
3447,0.0,2.6411825253327135
3285,0.0,2.639247593079723
8996,0.0,2.6353777285737405
8811,0.0,2.6353777285737405
3903,0.0,2.6324753301942536
6096,2452.4668,2.6315078640677583
883,0.0,2.6315078640677583
4948,0.0,2.6315078640677583
7803,0.0,2.6315078640677583
3835,0.0,2.6315078640677583
9893,0.0,2.631507864067758
9276,0.0,2.631507864067758
1601,0.0,2.631507864067758
4240,0.0,2.631507864067758
880,0.0,2.631507864067758
8846,0.0,2.6276379995617765
6992,0.0,2.623768135055794
4859,0.0,2.6218332028028035
1236,0.0,2.621833202802803
616,0.0,2.6198982705498124
9412,0.0,2.6160284060438306
4460,0.0,2.6160284060438306
385,0.0,2.6121585415378483
9234,0.0,2.6121585415378483
5567,0.0,2.6121585415378483
9162,0.0,2.6121585415378483
8055,0.0,2.6082886770318665
5017,0.0,2.6082886770318665
2093,0.0,2.608288677031866
8595,0.0,2.6063537447788754
7646,0.0,2.6063537447788754
478,0.0,2.605966758328277
6290,0.0,2.6044188125258847
2151,0.0,2.6024838802728936
4028,0.0,2.6024838802728936
6728,0.0,2.5966790835139206
1206,0.0,2.592809219007939
1245,0.0,2.592809219007939
7818,0.0,2.592809219007939
3148,0.0,2.5928092190079384
1871,0.0,2.5928092190079384
1713,0.0,2.5928092190079384
8796,0.0,2.5928092190079384
5831,0.0,2.5928092190079384
1700,0.0,2.5928092190079384
4389,0.0,2.5889393545019566
5662,0.0,2.5889393545019566
6267,0.0,2.5889393545019566
7146,0.0,2.58728084114225
291,0.0,2.583134557742983
9882,0.0,2.583134557742983
636,0.0,2.583134557742983
818,0.0,2.583134557742983
4416,0.0,2.5773297609840102
7353,0.0,2.5773297609840102
7347,0.0,2.5773297609840102
2078,0.0,2.5734598964780284
1343,0.0,2.5734598964780284
598,0.0,2.5734598964780284
267,0.0,2.5715249642250373
5027,0.0,2.569590031972046
5372,0.0,2.569590031972046
8364,0.0,2.5676550997190555
7837,0.0,2.5657201674660643
315,0.0,2.5637852352130737
959,0.0,2.561850302960082
5162,0.0,2.5541105739481185
2949,0.0,2.5541105739481185
2474,0.0,2.5541105739481185
2979,0.0,2.5541105739481185
3005,0.0,2.5541105739481185
394,0.0,2.5541105739481185
9622,0.0,2.5541105739481185
6374,0.0,2.5541105739481185
2545,0.0,2.5541105739481185
3032,0.0,2.5541105739481185
2734,0.0,2.5541105739481185
6179,0.0,2.5541105739481185
2815,0.0,2.5541105739481185
1945,0.0,2.546370844936155
6411,0.0,2.5463708449361544
752,0.0,2.5444359126831637
6749,0.0,2.5444359126831633
1060,0.0,2.5444359126831633
8570,0.0,2.5425009804301726
6515,0.0,2.5425009804301726
5990,0.0,2.5386311159241903
7962,0.0,2.536696183671199
2924,0.0,2.5347612514182085
5228,0.0,2.534761251418208
1877,0.0,2.534761251418208
2190,12865.985,2.5308913869122263
6145,0.0,2.5308913869122263
7088,0.0,2.5308913869122263
8092,0.0,2.5250865901532533
1274,0.0,2.5250865901532533
9577,0.0,2.5250865901532533
2137,0.0,2.5192817933942804
7663,0.0,2.5154119288882986
8049,0.0,2.5154119288882986
4440,0.0,2.5154119288882986
660,0.0,2.5154119288882986
3237,0.0,2.5154119288882986
6233,0.0,2.515411928888298
2905,1447.61,2.515411928888298
6048,0.0,2.515411928888298
4013,0.0,2.5115420643823168
7015,0.0,2.5115420643823163
4443,0.0,2.5115420643823163
9784,0.0,2.5096071321293256
5719,0.0,2.5076721998763345
9432,0.0,2.5076721998763345
1596,0.0,2.5057372676233434
2951,0.0,2.5038023353703527
1352,0.0,2.5018674031173616
3340,0.0,2.4999324708643704
6040,0.0,2.4999324708643704
7769,0.0,2.4999324708643704
8013,0.0,2.4999324708643704
2592,0.0,2.4960626063583886
7049,0.0,2.4960626063583886
4967,0.0,2.4960626063583886
2339,0.0,2.4960626063583886
2210,0.0,2.4960626063583886
8642,0.0,2.4960626063583886
8506,0.0,2.4960626063583886
8950,0.0,2.4921927418524064
1489,0.0,2.4844530128404423
6253,0.0,2.4844530128404423
6629,0.0,2.4844530128404423
5628,0.0,2.4844530128404423
2763,0.0,2.4844530128404423
8613,0.0,2.4825180805874516
8451,0.0,2.4767132838284787
1756,0.0,2.4767132838284787
6215,0.0,2.4767132838284787
9010,0.0,2.4767132838284787
9954,0.0,2.476713283828478
5301,0.0,2.476713283828478
6711,0.0,2.476713283828478
9148,0.0,2.476713283828478
8655,0.0,2.476713283828478
5066,0.0,2.476713283828478
3287,0.0,2.4728434193224964
6058,0.0,2.4728434193224964
1874,0.0,2.4728434193224964
4335,0.0,2.4728434193224964
4327,0.0,2.468973554816514
1198,0.0,2.468973554816514
9872,0.0,2.468973554816514
8413,0.0,2.4670386225635235
3881,0.0,2.4670386225635235
7408,0.0,2.4670386225635235
5094,0.0,2.4612338258045505
1169,0.0,2.4612338258045505
1334,0.0,2.4612338258045505
4207,0.0,2.4612338258045505
4415,0.0,2.4612338258045505
5519,0.0,2.4573639612985687
3929,0.0,2.4573639612985687
2761,0.0,2.4573639612985683
4407,0.0,2.4573639612985683
4324,0.0,2.4554290290455776
5329,0.0,2.4540469345791553
4694,0.0,2.453494096792587
2410,0.0,2.4476893000336135
8797,0.0,2.4457543677806224
559,0.0,2.445754367780622
4260,0.0,2.445754367780622
5051,0.0,2.4380146387686583
61,0.0,2.4380146387686583
694,0.0,2.4380146387686583
122,0.0,2.4380146387686583
7349,0.0,2.4380146387686583
7542,0.0,2.4380146387686583
1373,0.0,2.4380146387686583
3628,0.0,2.4380146387686583
2041,0.0,2.4380146387686583
6480,0.0,2.4380146387686583
9397,0.0,2.4380146387686583
3158,0.0,2.4380146387686583
1536,0.0,2.4380146387686583
8774,0.0,2.4380146387686583
8763,0.0,2.4380146387686583
9824,0.0,2.4380146387686583
